"id","name","type","health_appointment","start_position","end_position","transport_option","user","bus_stop","train_stop","walking_distance"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-2671_(0.72km-9min)","P4-1","stop-urb-2671",NA,"(0.72 km, 9 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-2672_(0.53km-6min)","P4-1","stop-urb-2672",NA,"(0.53 km, 6 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-2673_(0.39km-5min)","P4-1","stop-urb-2673",NA,"(0.39 km, 5 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-2759_(0.85km-10min)","P4-1","stop-urb-2759",NA,"(0.85 km, 10 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-2927_(0.59km-7min)","P4-1","stop-urb-2927",NA,"(0.59 km, 7 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-urb-3092_(0.83km-10min)","P4-1","stop-urb-3092",NA,"(0.83 km, 10 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-ext-537_(0.48km-6min)","P4-1","stop-ext-537",NA,"(0.48 km, 6 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-ext-578_(0.50km-6min)","P4-1","stop-ext-578",NA,"(0.50 km, 6 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-ext-612_(0.59km-7min)","P4-1","stop-ext-612",NA,"(0.59 km, 7 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-ext-613_(0.76km-9min)","P4-1","stop-ext-613",NA,"(0.76 km, 9 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-ext-1100_(0.85km-10min)","P4-1","stop-ext-1100",NA,"(0.85 km, 10 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-ext-1108_(0.70km-8min)","P4-1","stop-ext-1108",NA,"(0.70 km, 8 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-ext-1109_(1.00km-12min)","P4-1","stop-ext-1109",NA,"(1.00 km, 12 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-ext-1189_(0.77km-9min)","P4-1","stop-ext-1189",NA,"(0.77 km, 9 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-ext-1248_(0.57km-7min)","P4-1","stop-ext-1248",NA,"(0.57 km, 7 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-ext-1530_(0.77km-9min)","P4-1","stop-ext-1530",NA,"(0.77 km, 9 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-ext-1531_(0.76km-9min)","P4-1","stop-ext-1531",NA,"(0.76 km, 9 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-ext-1532_(0.05km-1min)","P4-1","stop-ext-1532",NA,"(0.05 km, 1 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-ext-1534_(0.49km-6min)","P4-1","stop-ext-1534",NA,"(0.49 km, 6 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-ext-1535_(0.18km-2min)","P4-1","stop-ext-1535",NA,"(0.18 km, 2 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-ext-1807_(0.48km-6min)","P4-1","stop-ext-1807",NA,"(0.48 km, 6 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-ext-1808_(0.32km-4min)","P4-1","stop-ext-1808",NA,"(0.32 km, 4 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-ext-1853_(0.58km-7min)","P4-1","stop-ext-1853",NA,"(0.58 km, 7 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-ext-2380_(0.60km-7min)","P4-1","stop-ext-2380",NA,"(0.60 km, 7 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-ext-2863_(0.28km-3min)","P4-1","stop-ext-2863",NA,"(0.28 km, 3 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-ext-5247_(0.59km-7min)","P4-1","stop-ext-5247",NA,"(0.59 km, 7 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-ext-6102_(0.75km-9min)","P4-1","stop-ext-6102",NA,"(0.75 km, 9 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-ext-6134_(0.98km-12min)","P4-1","stop-ext-6134",NA,"(0.98 km, 12 min)"
"P4-1","Chiara","healthcare worker","health-appointment-6","ViaBenedettoGiovanelli-19-38122-Trento","CorsoVerona-4-38068-Rovereto","P4-1_stop-train-340_(0.95km-11min)","P4-1",NA,"stop-train-340","(0.95 km, 11 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-urb-165_(0.85km-10min)","P2-2","stop-urb-165",NA,"(0.85 km, 10 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-urb-283_(0.43km-5min)","P2-2","stop-urb-283",NA,"(0.43 km, 5 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-urb-345_(0.49km-6min)","P2-2","stop-urb-345",NA,"(0.49 km, 6 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-urb-346_(0.83km-10min)","P2-2","stop-urb-346",NA,"(0.83 km, 10 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-urb-348_(0.34km-4min)","P2-2","stop-urb-348",NA,"(0.34 km, 4 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-urb-349_(0.37km-4min)","P2-2","stop-urb-349",NA,"(0.37 km, 4 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-urb-380_(0.65km-8min)","P2-2","stop-urb-380",NA,"(0.65 km, 8 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-urb-392_(0.37km-4min)","P2-2","stop-urb-392",NA,"(0.37 km, 4 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-urb-393_(0.48km-6min)","P2-2","stop-urb-393",NA,"(0.48 km, 6 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-urb-395_(0.86km-10min)","P2-2","stop-urb-395",NA,"(0.86 km, 10 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-urb-401_(0.75km-9min)","P2-2","stop-urb-401",NA,"(0.75 km, 9 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-urb-404_(0.55km-7min)","P2-2","stop-urb-404",NA,"(0.55 km, 7 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-urb-405_(0.54km-6min)","P2-2","stop-urb-405",NA,"(0.54 km, 6 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-urb-406_(0.89km-11min)","P2-2","stop-urb-406",NA,"(0.89 km, 11 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-urb-407_(0.90km-11min)","P2-2","stop-urb-407",NA,"(0.90 km, 11 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-urb-408_(0.74km-9min)","P2-2","stop-urb-408",NA,"(0.74 km, 9 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-urb-409_(0.75km-9min)","P2-2","stop-urb-409",NA,"(0.75 km, 9 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-urb-412_(0.61km-7min)","P2-2","stop-urb-412",NA,"(0.61 km, 7 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-urb-413_(0.55km-7min)","P2-2","stop-urb-413",NA,"(0.55 km, 7 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-urb-414_(0.86km-10min)","P2-2","stop-urb-414",NA,"(0.86 km, 10 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-urb-415_(0.88km-11min)","P2-2","stop-urb-415",NA,"(0.88 km, 11 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-urb-416_(0.92km-11min)","P2-2","stop-urb-416",NA,"(0.92 km, 11 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-urb-444_(0.67km-8min)","P2-2","stop-urb-444",NA,"(0.67 km, 8 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-urb-446_(0.48km-6min)","P2-2","stop-urb-446",NA,"(0.48 km, 6 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-urb-447_(0.74km-9min)","P2-2","stop-urb-447",NA,"(0.74 km, 9 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-urb-448_(0.39km-5min)","P2-2","stop-urb-448",NA,"(0.39 km, 5 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-urb-449_(0.41km-5min)","P2-2","stop-urb-449",NA,"(0.41 km, 5 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-urb-466_(0.95km-11min)","P2-2","stop-urb-466",NA,"(0.95 km, 11 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-urb-524_(0.92km-11min)","P2-2","stop-urb-524",NA,"(0.92 km, 11 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-urb-2405_(0.77km-9min)","P2-2","stop-urb-2405",NA,"(0.77 km, 9 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-urb-2406_(0.86km-10min)","P2-2","stop-urb-2406",NA,"(0.86 km, 10 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-urb-2407_(0.47km-6min)","P2-2","stop-urb-2407",NA,"(0.47 km, 6 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-urb-2410_(0.38km-5min)","P2-2","stop-urb-2410",NA,"(0.38 km, 5 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-urb-2430_(0.34km-4min)","P2-2","stop-urb-2430",NA,"(0.34 km, 4 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-urb-2520_(0.72km-9min)","P2-2","stop-urb-2520",NA,"(0.72 km, 9 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-urb-3100_(0.19km-2min)","P2-2","stop-urb-3100",NA,"(0.19 km, 2 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-urb-3104_(0.81km-10min)","P2-2","stop-urb-3104",NA,"(0.81 km, 10 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-urb-3105_(0.96km-12min)","P2-2","stop-urb-3105",NA,"(0.96 km, 12 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-urb-3109_(0.26km-3min)","P2-2","stop-urb-3109",NA,"(0.26 km, 3 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-ext-532_(0.44km-5min)","P2-2","stop-ext-532",NA,"(0.44 km, 5 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-ext-533_(0.48km-6min)","P2-2","stop-ext-533",NA,"(0.48 km, 6 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-ext-535_(0.69km-8min)","P2-2","stop-ext-535",NA,"(0.69 km, 8 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-ext-613_(0.74km-9min)","P2-2","stop-ext-613",NA,"(0.74 km, 9 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-ext-1108_(0.74km-9min)","P2-2","stop-ext-1108",NA,"(0.74 km, 9 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-ext-1189_(0.92km-11min)","P2-2","stop-ext-1189",NA,"(0.92 km, 11 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-ext-1190_(0.92km-11min)","P2-2","stop-ext-1190",NA,"(0.92 km, 11 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-ext-1536_(0.40km-5min)","P2-2","stop-ext-1536",NA,"(0.40 km, 5 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-ext-2213_(0.43km-5min)","P2-2","stop-ext-2213",NA,"(0.43 km, 5 min)"
"P2-2","Riccardo","patient",NA,"ViaRobertodaSanseverino-95-38122-Trento","ViaGiuseppeGrazioli-3-38122-Trento","P2-2_stop-ext-2380_(0.86km-10min)","P2-2","stop-ext-2380",NA,"(0.86 km, 10 min)"
"P4-2","Chiara","healthcare worker",NA,"ViaBenedettoGiovanelli-19-38122-Trento","VialedegliOlmi-17-38123-Trento","P4-2_stop-urb-145_(0.63km-8min)","P4-2","stop-urb-145",NA,"(0.63 km, 8 min)"
"P4-2","Chiara","healthcare worker",NA,"ViaBenedettoGiovanelli-19-38122-Trento","VialedegliOlmi-17-38123-Trento","P4-2_stop-urb-146_(0.64km-8min)","P4-2","stop-urb-146",NA,"(0.64 km, 8 min)"
"P4-2","Chiara","healthcare worker",NA,"ViaBenedettoGiovanelli-19-38122-Trento","VialedegliOlmi-17-38123-Trento","P4-2_stop-urb-147_(0.76km-9min)","P4-2","stop-urb-147",NA,"(0.76 km, 9 min)"
"P4-2","Chiara","healthcare worker",NA,"ViaBenedettoGiovanelli-19-38122-Trento","VialedegliOlmi-17-38123-Trento","P4-2_stop-urb-148_(0.76km-9min)","P4-2","stop-urb-148",NA,"(0.76 km, 9 min)"
"P4-2","Chiara","healthcare worker",NA,"ViaBenedettoGiovanelli-19-38122-Trento","VialedegliOlmi-17-38123-Trento","P4-2_stop-urb-165_(0.67km-8min)","P4-2","stop-urb-165",NA,"(0.67 km, 8 min)"
"P4-2","Chiara","healthcare worker",NA,"ViaBenedettoGiovanelli-19-38122-Trento","VialedegliOlmi-17-38123-Trento","P4-2_stop-urb-166_(0.48km-6min)","P4-2","stop-urb-166",NA,"(0.48 km, 6 min)"
"P4-2","Chiara","healthcare worker",NA,"ViaBenedettoGiovanelli-19-38122-Trento","VialedegliOlmi-17-38123-Trento","P4-2_stop-urb-167_(0.33km-4min)","P4-2","stop-urb-167",NA,"(0.33 km, 4 min)"
"P4-2","Chiara","healthcare worker",NA,"ViaBenedettoGiovanelli-19-38122-Trento","VialedegliOlmi-17-38123-Trento","P4-2_stop-urb-168_(0.31km-4min)","P4-2","stop-urb-168",NA,"(0.31 km, 4 min)"
"P4-2","Chiara","healthcare worker",NA,"ViaBenedettoGiovanelli-19-38122-Trento","VialedegliOlmi-17-38123-Trento","P4-2_stop-urb-174_(0.73km-9min)","P4-2","stop-urb-174",NA,"(0.73 km, 9 min)"
"P4-2","Chiara","healthcare worker",NA,"ViaBenedettoGiovanelli-19-38122-Trento","VialedegliOlmi-17-38123-Trento","P4-2_stop-urb-175_(0.81km-10min)","P4-2","stop-urb-175",NA,"(0.81 km, 10 min)"
"P4-2","Chiara","healthcare worker",NA,"ViaBenedettoGiovanelli-19-38122-Trento","VialedegliOlmi-17-38123-Trento","P4-2_stop-urb-176_(0.61km-7min)","P4-2","stop-urb-176",NA,"(0.61 km, 7 min)"
"P4-2","Chiara","healthcare worker",NA,"ViaBenedettoGiovanelli-19-38122-Trento","VialedegliOlmi-17-38123-Trento","P4-2_stop-urb-177_(0.65km-8min)","P4-2","stop-urb-177",NA,"(0.65 km, 8 min)"
"P4-2","Chiara","healthcare worker",NA,"ViaBenedettoGiovanelli-19-38122-Trento","VialedegliOlmi-17-38123-Trento","P4-2_stop-urb-178_(0.64km-8min)","P4-2","stop-urb-178",NA,"(0.64 km, 8 min)"
"P4-2","Chiara","healthcare worker",NA,"ViaBenedettoGiovanelli-19-38122-Trento","VialedegliOlmi-17-38123-Trento","P4-2_stop-urb-219_(0.88km-11min)","P4-2","stop-urb-219",NA,"(0.88 km, 11 min)"
"P4-2","Chiara","healthcare worker",NA,"ViaBenedettoGiovanelli-19-38122-Trento","VialedegliOlmi-17-38123-Trento","P4-2_stop-urb-220_(0.94km-11min)","P4-2","stop-urb-220",NA,"(0.94 km, 11 min)"
"P4-2","Chiara","healthcare worker",NA,"ViaBenedettoGiovanelli-19-38122-Trento","VialedegliOlmi-17-38123-Trento","P4-2_stop-urb-222_(0.88km-11min)","P4-2","stop-urb-222",NA,"(0.88 km, 11 min)"
"P4-2","Chiara","healthcare worker",NA,"ViaBenedettoGiovanelli-19-38122-Trento","VialedegliOlmi-17-38123-Trento","P4-2_stop-urb-260_(0.57km-7min)","P4-2","stop-urb-260",NA,"(0.57 km, 7 min)"
"P4-2","Chiara","healthcare worker",NA,"ViaBenedettoGiovanelli-19-38122-Trento","VialedegliOlmi-17-38123-Trento","P4-2_stop-urb-275_(0.72km-9min)","P4-2","stop-urb-275",NA,"(0.72 km, 9 min)"
"P4-2","Chiara","healthcare worker",NA,"ViaBenedettoGiovanelli-19-38122-Trento","VialedegliOlmi-17-38123-Trento","P4-2_stop-urb-276_(0.89km-11min)","P4-2","stop-urb-276",NA,"(0.89 km, 11 min)"
"P4-2","Chiara","healthcare worker",NA,"ViaBenedettoGiovanelli-19-38122-Trento","VialedegliOlmi-17-38123-Trento","P4-2_stop-urb-277_(0.17km-2min)","P4-2","stop-urb-277",NA,"(0.17 km, 2 min)"
"P4-2","Chiara","healthcare worker",NA,"ViaBenedettoGiovanelli-19-38122-Trento","VialedegliOlmi-17-38123-Trento","P4-2_stop-urb-284_(0.76km-9min)","P4-2","stop-urb-284",NA,"(0.76 km, 9 min)"
"P4-2","Chiara","healthcare worker",NA,"ViaBenedettoGiovanelli-19-38122-Trento","VialedegliOlmi-17-38123-Trento","P4-2_stop-urb-301_(0.27km-3min)","P4-2","stop-urb-301",NA,"(0.27 km, 3 min)"
"P4-2","Chiara","healthcare worker",NA,"ViaBenedettoGiovanelli-19-38122-Trento","VialedegliOlmi-17-38123-Trento","P4-2_stop-urb-322_(0.42km-5min)","P4-2","stop-urb-322",NA,"(0.42 km, 5 min)"
"P4-2","Chiara","healthcare worker",NA,"ViaBenedettoGiovanelli-19-38122-Trento","VialedegliOlmi-17-38123-Trento","P4-2_stop-urb-323_(0.41km-5min)","P4-2","stop-urb-323",NA,"(0.41 km, 5 min)"
"P4-2","Chiara","healthcare worker",NA,"ViaBenedettoGiovanelli-19-38122-Trento","VialedegliOlmi-17-38123-Trento","P4-2_stop-urb-338_(0.98km-12min)","P4-2","stop-urb-338",NA,"(0.98 km, 12 min)"
"P4-2","Chiara","healthcare worker",NA,"ViaBenedettoGiovanelli-19-38122-Trento","VialedegliOlmi-17-38123-Trento","P4-2_stop-urb-344_(0.75km-9min)","P4-2","stop-urb-344",NA,"(0.75 km, 9 min)"
"P4-2","Chiara","healthcare worker",NA,"ViaBenedettoGiovanelli-19-38122-Trento","VialedegliOlmi-17-38123-Trento","P4-2_stop-urb-347_(0.05km-1min)","P4-2","stop-urb-347",NA,"(0.05 km, 1 min)"
"P4-2","Chiara","healthcare worker",NA,"ViaBenedettoGiovanelli-19-38122-Trento","VialedegliOlmi-17-38123-Trento","P4-2_stop-urb-352_(0.57km-7min)","P4-2","stop-urb-352",NA,"(0.57 km, 7 min)"
"P4-2","Chiara","healthcare worker",NA,"ViaBenedettoGiovanelli-19-38122-Trento","VialedegliOlmi-17-38123-Trento","P4-2_stop-urb-355_(0.34km-4min)","P4-2","stop-urb-355",NA,"(0.34 km, 4 min)"
"P4-2","Chiara","healthcare worker",NA,"ViaBenedettoGiovanelli-19-38122-Trento","VialedegliOlmi-17-38123-Trento","P4-2_stop-urb-380_(1.00km-12min)","P4-2","stop-urb-380",NA,"(1.00 km, 12 min)"
"P4-2","Chiara","healthcare worker",NA,"ViaBenedettoGiovanelli-19-38122-Trento","VialedegliOlmi-17-38123-Trento","P4-2_stop-urb-386_(0.58km-7min)","P4-2","stop-urb-386",NA,"(0.58 km, 7 min)"
"P4-2","Chiara","healthcare worker",NA,"ViaBenedettoGiovanelli-19-38122-Trento","VialedegliOlmi-17-38123-Trento","P4-2_stop-urb-387_(0.58km-7min)","P4-2","stop-urb-387",NA,"(0.58 km, 7 min)"
"P4-2","Chiara","healthcare worker",NA,"ViaBenedettoGiovanelli-19-38122-Trento","VialedegliOlmi-17-38123-Trento","P4-2_stop-urb-400_(0.56km-7min)","P4-2","stop-urb-400",NA,"(0.56 km, 7 min)"
"P4-2","Chiara","healthcare worker",NA,"ViaBenedettoGiovanelli-19-38122-Trento","VialedegliOlmi-17-38123-Trento","P4-2_stop-urb-401_(0.75km-9min)","P4-2","stop-urb-401",NA,"(0.75 km, 9 min)"
"P4-2","Chiara","healthcare worker",NA,"ViaBenedettoGiovanelli-19-38122-Trento","VialedegliOlmi-17-38123-Trento","P4-2_stop-urb-402_(0.35km-4min)","P4-2","stop-urb-402",NA,"(0.35 km, 4 min)"
"P4-2","Chiara","healthcare worker",NA,"ViaBenedettoGiovanelli-19-38122-Trento","VialedegliOlmi-17-38123-Trento","P4-2_stop-urb-404_(0.97km-12min)","P4-2","stop-urb-404",NA,"(0.97 km, 12 min)"
"P4-2","Chiara","healthcare worker",NA,"ViaBenedettoGiovanelli-19-38122-Trento","VialedegliOlmi-17-38123-Trento","P4-2_stop-urb-405_(0.96km-12min)","P4-2","stop-urb-405",NA,"(0.96 km, 12 min)"
